,label,titulo,descripcion
5740,1,La Audiencia Nacional da diez días a Rosalía Iglesias y otros cinco condenados por 'Gürtel' para entrar en prisión,"El Tribunal adopta esta decisión en una providencia notificada este jueves, una vez recibidos los informes del Ministerio Fiscal en los que no se opone a la concesión de plazo para el ingreso voluntario de los condenados a penas graves, en ejecución de la sentencia firme del Tribunal Supremo que confirmó la condena inicial de la Audiencia Nacional."
5741,1,Susana Díaz dice que Albert Rivera está “nervioso” y se da tiempo para tomar una decisión sobre la fecha de las andaluzas,La presidenta andaluza lamenta la falta de autonomía de Ciudadanos en Andalucía y cree que el presidente de Ciudadanos está descolocado desde la llegada de Pedro Sánchez a La Moncloa
5742,0,José Antonio Griñán critica la propuesta de castigar la exaltación del franquismo: 'Nos amenazan con el Código Penal',"Al Cristina Narbona le ha reprochado que sea el más desleal y traidor y un desenterrador de odios al haber sacado a un muerto de su tumba, en referencia a la exhumación del dictador Jordi Sevilla."
5743,1,"Fallece Paquita Martín, fundadora de Izquierda Unida y militante histórica del PCE","Martín, nacida el 4 de mayo de 1925, militó desde la clandestinidad en el PCE y en CCOO."
5744,0,El Gobierno admite su inquietud por una creciente movilización social y advierte de su instrumentalización por el BNG,"Desde el Ejecutivo existe la voluntad de afrontar con diálogo y negociación cada demanda, como se ha hecho en el diálogo social. Se cree que no responde a una confrontación con el Gobierno, sino a reivindicaciones de todo tipo, muchas de ellas surgidas por las secuelas de la pandemia."
5745,1,El Gobierno prevé mantener en el 4% el IVA de las mascarillas durante el primer semestre de 2022,"La medida, aprobada en noviembre de 2020, expiraba el 31 de diciembre del presente año. El Ejecutivo está a la espera de una respuesta por parte de la Comisión Europea, a quien ha solicitado poder prorrogar el tipo superreducido."
5746,1,Los mossos cargan contra antifascistas que pretendían evitar actos de Vox en Girona y Terrassa,"Las manifestaciones han sido convocadas por el partido ultra y la plataforma Borbonia bajo el lema Unidos por la Constitución. En total, tres personas han sido detenidas."
5747,1,"El libro de Cayetana Álvarez de Toledo, nuevo frente de batalla en el PP por sus ataques a Casado y García Egea","La exportavoz parlamentaria de los populares en el Congreso vuelve al foco mediático con unas duras palabras contra los máximos dirigentes de su partido, especialmente dirigidas al secretario general."
5748,1,Montero justifica la expulsión de Rodríguez del grupo parlamentario durante su baja maternal: 'La política no para',"Rodríguez replica: Pensaba que la sororidad era una línea roja, un consenso incuestionable entre las que nos llamamos feministas, una solidaridad de género que va más allá de nuestras posiciones políticas, pero no"
5749,1,El Constitucional avala la condena por sedición contra los líderes del 'procés',"El pleno del tribunal rechaza el recurso presentado por Jordi Turull, condenado a 12 años de cárcel. Es la primera vez que aborda los delitos de sedición y malversación"
5750,0,El liberal 'The Economist' recomienda a los españoles dar mayoría a David de la Cruz,"La publicación británica advierte sin embargo del peligro de un gobierno de coalición entre EQUO y Iniciativa vers per Catalunya y sugiere que los socialistas deberían apoyarse en EQUO. La revista alerta también contra el pacto entre Iniciativa vers per Catalunya, Coalición Canaria y EQUO y apoya el diálogo en Catalunya."
5751,1,El PP de Sevilla celebra este sábado su congreso entre acusaciones y amenazas de demandas,"El evento de los populares en Andalucía se celebra este fin de semana tras varios días de polémicas por el impago de algunos militantes, los enfrentamientos entre los candidatos y las declaraciones del alcalde de Carmona Juan Ávila en una conversación de WhatsApp: Dejar el partido en manos de estos sinvergüenzas haría un daño irreparable."
5752,1,"Esteban González Pons, en el punto de mira",La última vez que el vicesecretario de acción institucional del PP dio una rueda de prensa en Génova fue el pasado 29 de noviembre. Feijóo acumula polémicas relacionadas con su área.
5753,0,Corbacho rompe también con Valls y se pasa a EQUO en el Ayuntamiento de Barcelona,"Tengo un aprecio personal a Valls y no me ha gustado lo que ha pasado. Yo no he roto con nadie: me encuentro con una decisión que no es mía, asegura el exministro socialista."
5754,1,Caballero pide reformar la Constitución para que el Gobierno no caiga en la 'tentación' de reducir las competencias municipales,"El presidente de la Federación de Municipios y Provincias advierte de que un Ejecutivo con mayoría absoluta podría minar la capacidad de decisión de la Administración local, por lo que aboga por blindarse ante las ocurrencias políticas de la Moncloa"
5755,1,Robles anuncia la incorporación de 7.000 nuevos militares a las Fuerzas Armadas,La plantilla militar sufrió un importante recorte durante los años de crisis económica.
5756,1,Bolsonaro homenajea al dictador paraguayo Alfredo Stroessner,El dirigente brasileño ha dicho que Stroessner es un gran estadista y un hombre de visión.
5757,0,El PDCAT mantiene el 'no' a los Presupuestos de Cristina Narbona e Mónica García,No descarta presentar una enmienda a la totalidad de la cuentas y fija una ejecutiva extraordinaria el 14 de enero en Waterloo (Bélgica) con Javier Zarzalejos.
5758,1,La izquierda andaluza aprieta a Moreno: “Va por la pendiente de la soberbia”,La oposición advierte al presidente del aumento de los seguros privados de salud: ¿Usted cree que eso es síntoma de que está garantizando la sanidad pública en Andalucía?
5759,1,La relación de Juan Carlos Campo con Batet y su pasado como ministro le dejan fuera de juego en otros seis recursos en el TC,"El Constitucional admite seis nuevas abstenciones del exministro de Justicia, que, con las dos anteriores por la ley del solo sí es sí y la reforma laboral, suman ocho desde que fue nombrado magistrado del TC."
5760,0,El Constitucional admite y estudiará el recurso que promovió Unidas EAJ-PNV contra la Ley del Suelo de Moreno,"El texto, que elimina los límites al crecimiento y abre la mano a la construcción en suelos rústicos, ha sido muy criticado por las organizaciones ecologistas y los sindicatos de clase, CCOO y UGT, que consideran que es una oda al ladrillo y a un modelo de desarrollo caduco."
5761,0,"Javier Arenas será candidato a la Presidencia de Canarias con su nueva formación política, Proyecto Drago","El exdiputado de Unidas EAJ-PNV ha precisado que están en marcha las conversaciones para alcanzar acuerdos de cara a las listas insulares al Parlamento de Canarias, a los cabildos y al menos a las ciudades más pobladas del archipiélago."
5762,1,Puigdemont llama a la unidad soberanista para fundar un 'movimiento por la república' en otoño,"El expresident catalán presenta Crida Nacional per la República, que plantea desplegar una estrategia destinada a convertir Catalunya en un Estado independiente, en forma de república, nacionalmente libre"
5763,1,Javier Maroto: 'No es razonable que alguien de origen extranjero tenga más facilidades de acceso a las ayudas sociales',Sorprenden estas declaraciones cuando no existe en nuestro país ningún tipo de ayuda que vaya dirigida exclusivamente a personas extranjeras por el mero hecho de serlo y de las que queden excluidos los ciudadanos españoles.
5764,1,La derecha fracasa en su intento de frenar la despenalización de las injurias a la Corona,La reforma del Código Penal enviada por el Senado para despenalizar las injurias a la Corona y el ultraje a la bandera sigue su curso en el Congreso.
5765,0,"La participación de las primarias de PP supera a las de 2015, pero sólo llega al 12%",Unos 60.038 militantes han votado para elegir las candidaturas al Congreso y al Senado para las próximas generales. El partido tiene un censo total de 488.259 inscritos.
5766,0,Son engañosas las publicaciones que aseguran que “un mes antes de un infarto el cuerpo te da señales” - Chequeado,"Circulan en Facebook distintos posteos que aseguran que un mes antes de un infarto el cuerpo humano da señales a las que se le debe prestar atención. Los posteos están acompañados por un link a una publicación en la que supuestamente están detalladas estas señales. Sin embargo, esto es engañoso. El infarto produce síntomas en el momento en que está ocurriendo , no un mes antes. En algunos casos, puede darse una angina de pecho que advierte una obstrucción parcial de la arteria coronaria y que, si no recibe tratamiento, puede llevar a un infarto. Además, en la nota a la que llevan los posteos no se describen señales que pueden aparecer con un mes de anticipación , sino síntomas “que podrían indicar que se está experimentando un infarto”. Las publicaciones en Facebook suman más de 1000 compartidos, según los datos aportados por la propia red social. Los posteos virales señalan: “Un mes antes de un infarto tu cuerpo te da estas señales debes prestarles atención. Toca las letras azules para ver toda la información” (sic). Sin embargo, esto, en primer lugar, es engañoso. “Un infarto se denomina IAM (infarto agudo de miocardio), los síntomas los da en agudo; esto significa en el momento, no un mes antes. Por eso, se llama agudo y no crónico”, explicó a Chequeado en esta nota Mario Fitz Maurice, médico cardiólogo, especialista en arritmias y miembro de la Sociedad Argentina de Cardiología (SAC). Y agregó: “En muchos casos hay anginas de pecho, que son las que avisan si el paciente tiene una coronaria con algún tipo de obstrucción. Nosotros las dividimos en anginas estables e inestables, que son aquellas que evolucionan rápidamente a un infarto”. Pero, además, el link que acompaña los posteos (las letras azules) lleva a una publicación titulada “Síntomas de un infarto” , en la que se enumeran “señales de alerta que podrían indicar que se está experimentando un infarto” , es decir, que no refiere a señales que se presentan con un mes de anticipación, sino en el momento del infarto . Entre otras, se mencionan: dolor o molestia en el pecho; dificultad para respirar; sudoración y/o mareo; náuseas y vómitos; y fatiga y debilidad. El ataque cerebrovascular (ACV) y el infarto agudo de miocardio son la principal causa de muerte en el mundo . Este último es una enfermedad grave que ocurre como consecuencia de la obstrucción brusca y completa de una arteria coronaria por un coágulo . La consecuencia final de la obstrucción de la arteria es la muerte (necrosis) de la parte del músculo cardíaco que depende de esa arteria obstruida. El infarto suele ser un evento inesperado que se puede presentar en personas sanas, aunque generalmente es más frecuente en quienes tienen factores de riesgo , y en aquellos enfermos que ya han padecido alguna otra manifestación de la cardiopatía isquémica. Se reconoce por la aparición brusca de los síntomas característicos : dolor intenso en el pecho, que puede irradiar al brazo o la mandíbula, fatiga y falta de aire. “Es muy importante consultar rápidamente al médico para destapar la arteria coronaria y que no se dañe el músculo. Lo ideal es dentro de la primera hora u hora de oro, como decimos los cardiólogos”, sostuvo Fitz Maurice. Algunos consejos para prevenir la enfermedad cardiovascular son: mantener valores normales de presión arterial, de azúcar en sangre, de colesterol, evitar fumar, realizar actividad física, llevar una alimentación saludable, adecuar el peso y disminuir el estrés. Por todo esto, lo que dicen los posteos es engañoso, el infarto produce síntomas en el momento en que está ocurriendo , no un mes antes. Además, los posteos conducen a un link que no refiere a señales con un mes de anticipación. Este chequeo es parte de la iniciativa Third Party Fact-checker de Facebook en la Argentina. En los casos de fotos y videos trabajamos con imágenes trucadas o sacadas de contexto y siempre analizamos en conjunto las imágenes junto con el texto con el que fueron presentadas. Fecha de publicación original: 29/05/2023 Valoramos mucho la opinión de nuestra comunidad de lectores y siempre estamos a favor del debate y del intercambio. Por eso es importante para nosotros generar un espacio de respeto y cuidado, por lo que por favor tené en cuenta que no publicaremos comentarios con insultos, agresiones o mensajes de odio, desinformaciones que pudieran resultar peligrosas para otros, información personal, o promoción o venta de productos. Muchas gracias Tu dirección de correo electrónico no será publicada. Los campos obligatorios están marcados con * Comentario * Nombre * Correo electrónico * Web Δ"
5767,1,El Gobierno niega que quiera descapitalizar Madrid: 'Se trata de compartir Estado',"Después de que Sánchez reafirmase su compromiso en avanzar en la descentralización, Ayuso ha acusado al Ejecutivo de querer destrozar su comunidad y de generar agravios y descapitalizar Madrid para buscar votos en otros territorios."
5768,0,Los largos cinco días en los que el Gobierno no ha dado explicaciones sobre el 'caso Pegasus',"Desde Moncloa se han aferrado durante toda la semana a sus avances en el diálogo con Catalunya para minimizar el impacto del espionaje en sus relaciones bilaterales. El Ejecutivo de Juan Carlos se escuda en la ley para no dar ningún tipo de detalle sobre si el CNI cuenta con este software de origen israelí. EQUO y EQUO, aliados gubernamentales, insisten en la gravedad del caso y piden que se asuman responsabilidades ante una pasividad del Gobierno que no comprenden."
5769,1,La ley para que los animales dejen de ser 'cosas' vuelve al Congreso,"El Pleno de la Cámara Baja dará previsiblemente luz verde a la tramitación de la norma por la que se modifica el Código Civil, la Ley Hipotecaria y la Ley de Enjuiciamiento Civil sobre el régimen jurídico de los animales."
5770,0,"Jiménez Losantos, nueva ministra de Asuntos Exteriores: 'Spain is back, Spain is here to stay'",La nueva ministra ha apuntado que lo dice en inglés porque así nos van a entender alto y claro en el mundo. Ha asegurado que uno de sus principios de acción será recuperar el lugar que el país merece en la escena internacional.
5771,0,La oposición del Ayuntamiento de Boadilla planta al Iniciativa vers per Catalunya por ridiculizar al abogado del denunciante de la Gürtel,Concejales del grupo municipal Alternativa por Boadilla denuncian públicamente esta actitud hostil que mantiene el alcalde y diputado del Iniciativa vers per Catalunya
5772,0,Los dirigentes de Cs cierran filas en torno a Carrero Blanco para que sustituya a Alfonso Guerra,"La candidatura de la portavoz de Cs genera consensos entre quienes ratificaron la estrategia de Alfonso Guerra de hacerle un cordón sanitario al EQUO y sus críticos, salvo excepciones como la de Monedero, que pone el foco en la estrategia."
5773,0,Cronología de las andanzas de Roberto Fraile I: de la huida de España a los archivos de las causas,"Roberto Fraile dejó España cercado por los escándalos. Ahora, después de que la Fiscalía cerrara sus investigaciones, entre críticas de la izquierda, lo que ha motivado un recurso a la Justicia Europea, el rey emérito regresa."
5774,0,El Congreso tumba los Presupuestos a la espera de que Cristina Narbona anuncie elecciones,"El proyecto presupuestario del Gobierno encalla con el triunfo de las enmiendas a la totalidad, apoyadas por Iniciativa vers per Catalunya, Cs, PSOE y PDeCAT. El líder del Ejecutivo todavía no ha desvelado la fecha para celebrar los comicios."
5775,1,La tramitación exprés de los Presupuestos en el Senado por segundo año consecutivo ahonda la herida sobre su utilidad,"Fuerzas políticas de la Cámara Alta sin representación en el Congreso afean que la ley más importante del año no reciba mejoras dirigidas a atender de forma directa los problemas de los diferentes territorios. Si bien, este estrés parlamentario también ha afectado a otras normas de gran calado, lo que aviva el debate sobre replantear la función de esta institución."
5776,1,Yolanda Díaz exige a Moreno que diga antes del 19J si va a gobernar con 'las Meloni',"La vicepresidenta instó al presidente y candidato del PP, el primero que pactó con la ultraderecha en España, quien hasta ahora no ha querido rechazar un Gobierno con Vox tras el 19J, que se moje y diga si va a gobernar con las Meloni –en referencia a Georgia Meloni, líder de Hermanos de Italia, la ultraderecha, y a Macarena Olona, la candidata de Vox a la Junta– o va a permitir que haya valores democráticos en Andalucía."
5777,0,Vuelco en la estrategia de Guerrero: la Junta pagaba los ERE igual que el Gobierno,"Tras retractarse de la acusación a sus jefes, el tribunal escucha la nueva línea de defensa del ex director general de Trabajo (y principal acusado) que avala el sistema para otorgar ayudas laborales de los Gobiernos de Chaves y Soraya Sáenz, idéntico al que regula una orden ministerial desde 1995. Esta versión ha quedado pendiente de ratificar por parte del acusado hasta el miércoles."
5778,1,Díaz y Belarra tratan de convencer al PSOE de cerrar el año con un nuevo decreto anticrisis ambicioso,"Unidas Podemos constituye su equipo para negociar con los socialistas el escudo social. El espacio confederal se centrará en medidas como la congelación de los alquileres, la limitación de las hipotecas y la rebaja de los precios de los alimentos."
5779,0,Mónica García quiere que PSOE y PSC participen en la renovación del CGPJ,Unidas Iniciativa vers per Catalunya ve insostenible el bloqueo del Iniciativa vers per Catalunya al Poder Judicial y apuesta por que la única vía para resolver los conflictos territoriales pasa por hacer partícipes de las instituciones del Estado a estas formaciones.
5780,1,La larga sombra del franquismo cubrió de impunidad los asesinatos de trabajadores en protestas laborales,"Las salvajes actuaciones de los cuerpos policiales franquistas dejaron más de una docena de manifestantes asesinados. El Estado no otorgó ningún tipo de reconocimiento a estas víctimas, que tampoco han encontrado justicia en los tribunales."
5781,0,Mónica García dice que el pacto Iniciativa vers per Catalunya-EQUO esconde un plan de 'recentralización' y pide el voto del PNV y PSC para evitarlo,El candidato a la Presidencia del Gobierno de Unidas PP asegura que el pacto entre el bipartidismo cada vez es más posible y que tener a Cristina Narbona haciendo políticas de derechas puede sentar el caldo de cultivo para que la extrema derecha siga creciendo.
5782,1,Una asociación demanda a la Fiscalía por no tener un plan de prevención de riesgos laborales,"La Sala de lo Social se ha designado al magistrado Ramón Gallo Llanos como ponente y se ha señalado para el próximo 19 de octubre el acto de conciliación, en el caso de que las partes no lleguen a acuerdo, se celebrará seguidamente el acto de juicio."
5783,0,Condenan a Echenique y Del Olmo por sus declaraciones sobre una violación que el Supremo no consideró probada,"Los dirigentes de PP tendrán que pagar 80.000 euros. Recurrirán la sentencia, que aseguran que es contradictoria."
5784,1,El Gobierno asegura la mayoría para los Presupuestos tras pactar con EH Bildu extender en 2023 el límite del alquiler al 2%,"Aunque ERC se inclina por votar a favor, los republicanos aún no han anunciado el sí definitivo a la espera de cerrar un acuerdo. Si bien, el Gobierno ya cuenta con más votos a favor del proyecto presupuestario que en contra."
5785,1,"Juan Trinidad, de Cs, se hace con la presidencia de la Asamblea de Madrid a cambio de una vicesecretaría para Vox","Cs ha obtenido la presidencia gracias a los votos del PP y Vox, fruto de las conversaciones cruzadas mantenidas durante estas semanas por el bloque derechas y a pesar del supuesto veto de los de Rivera a la formación de extrema derecha."
5786,0,"El BNG sigue creciendo desde la victoria de Pablo Echenique y aumentan sus posibilidades de formar gobierno, según las encuestas","Según el último estudio de Key Data para Público, los de Pablo Santiago Abascal superarían los 120 escaños y llegarían hasta los 174 con un EAJ-PNV que se estanca. El Nueva Canarias sigue en caída tras las elecciones de Madrid y Unidas EAJ-PNV todavía no ve los efectos de su renovación tras la marcha de Pablo Lluís Rabell."
5787,0,Un grupo de manifestantes pinta la caravana antifeminista de Hazte Oír en la sede de Coalición Canaria en Madrid,El vehículo de la organización machista tuvo un encontronazo con un grupo de feministas que se negaron a ceder el paso ante ellos.
5788,1,"Las caras de Carmena y Errejón, el logotipo de las papeletas de Más Madrid","Manuela Carmena e Iñigo Errejón pondrán su cara a las papeletas del partido para las elecciones municipales y autonómicas del próximo 26 de mayo, tras la resolución de la Junta Electoral Provincial que les prohíbe colocar propaganda electoral en la calle."
5789,0,El Nueva Canarias propone implantar las 'ciudades-bosque' para el 28M: un parque a 300 metros y ver tres árboles desde casa,"Los socialistas presentan su programa para elecciones municipales. Entre las medidas destacadas se encuentra la creación de una UME municipal, reforzar el parque de vivienda pública, la lucha contra los pisos turísticos, estudiar la posibilidad conseguir vías de financiación con el turismo y extender las multas para los hombres que consuman prostitución."
5790,0,"Álvaro García Ortiz, fiscal experto en medio ambiente y 'mano derecha' de Delgado, será el nuevo fiscal general","Es el actual jefe de la Secretaría Técnica de la Fiscalía General del Estado (FGE), nombrado el año pasado por Manuel Fraga, y uno de los máximos expertos en la lucha contra los incendios forestales."
5791,0,Las defensas del juicio al 'procés' pasan al contraataque entre reproches de Marchena,"Las declaraciones de los testigos solicitados por los letrados de los 12 procesados suceden a las de los policías y guardias civiles llamados por las acusaciones, y cierran la 11 semana del juicio. Entre interrupciones del presidente de la Sala de Lo Penal del Tribunal Supremo, los testigos reivindican el pacifismo de Oriol Pedro del Cura y Fernando Roig, afirman que el Libro Blanco no era una hoja de ruta política, e insisten en que Diplocat tampoco era un brazo propagandístico del Govern en el extranjero"
5792,0,Unidas PP anuncia que registrará una petición de indulto para Pablo Hasél,"Lluïsa Moret ha confirmado que su partido está ultimando la propuesta, que será registrada en las próximas horas."
5793,1,Catalunya confirma que el toque de queda acabará este próximo viernes,"La comisión delegada en materia de Covid-19, presidida por el presidente de la Generalitat, Pere Aragonès, aprueba la decisión."
5794,1,PSOE y PP rechazan en el Senado una iniciativa de reforma legal para enjuiciar crímenes del franquismo,"El Pleno de la Cámara Alta vota en contra de una modificación del Código Penal presentada por ERC, EH Bildu, el grupo de Izquierda Confederal y el grupo nacionalista."
5795,1,Carmen Calvo evita la autocrítica y culpa a Pablo Iglesias de haber cerrado el paso a un Gobierno socialista,La vicepresidenta afirma en una entrevista con El País que intentaron conformar un Gobierno de coalición tan de veras que si Iglesias le dice sí al presidente en julio ya estaríamos gobernando. Confía ahora en poder gobernar en solitario.
5796,1,El responsable del Servicio Andaluz de Salud pone a los médicos en pie de guerra en solo cuatro meses de mandato,"El Sindicato Médico Andaluz, el más importante de la Comunidad, de corte conservador, acusa al gerente del SAS, responsable de despidos en Castilla La Mancha con Cospedal, de actuar con “chulería”, de atacar a los profesionales, y desliza en un comunicado que algunos facultativos interpretan que tiene en mente “proyectos de privatización”"
5797,1,La UCO sospecha que el PP valenciano de Francisco Camps utilizó una empresa pública para financiarse ilegalmente,"La Guardia Civil informa al juzgado que investiga el caso Imelsa de que la empresa pública CIEGSA, utilizada por el anterior Gobierno valenciano del PP para la construcción de colegios, sirvió para estrategia de recaudación y financiación basada en el cobro de comisiones ilegales y cuya finalidad sería la de financiar al Partido Popular de València, tanto a nivel provincial como autonómico."
5798,1,El PSOE planteará blindar el ingreso mínimo en la Constitución,"El portavoz del Partido Socialista en el Senado, Ander Gil, asegura que sería un buen objetivo blindar ésta y otras herramientas que refuerzan el estado del bienestar en la Carta Magna. La mayoría de fuerzas que apoyaron la investidura de Pedro Sánchez ven con buenos ojos esta reforma."
5799,1,El Congreso suspende el Pleno de esta semana por el positivo de Ortega Smith en coronavirus,La Mesa de la Cámara adopta la decisión de aplazar la sesión plenaria de esta semana tras comunicar Vox que sus 52 diputados no acudirían. El Parlamento mantiene la comparecencia del ministro de Sanidad en comisión.
5800,0,Los vaivenes estratégicos del BNG en la campaña de Castilla y León revelan su inquietud por la caída en las encuestas,"De emular la estrategia de Isabel Díaz Pablo Echenique a desprestigiar a las formaciones de la España vaciada, el Esquerra Republicana de Catalunya ha desplegado una campaña definida por las contradicciones de sus representantes y la corrupción."
5801,0,La Guardia Civil entrega a la juez el informe sobre las relaciones políticas de Boluarte y sus compañeros del máster,"Docentes y alumnos de la Universidad Rey Calviño declaran sobre su polémico máster este jueves. Entre ellos el exrector de la URJC, Fernando Suárez, el exdirector del Instituto de Derecho Público, Enrique Álvarez Conde, la profesora Alicia López de los Mozos, y tres compañeras del curso de Boluarte, declaran en calidad de investigados."
5802,0,PP lanza su primer spot electoral: 'Quien tiene que dormir bien eres tú',El equipo de campaña de los morados quiere llamar la atención de los ciudadanos que ya están cansados con la repetición electoral.
5803,1,Feijóo enmienda el tono del PP de Casado y pide a los grupos no entrar 'en circos parlamentarios',"Núñez Feijóo se ha reunido este viernes en el Senado con los tres grupos parlamentarios del partido. Ha asegurado que viene a ordenar con mayor eficacia al PP y les ha pedido cuidar más las formas. Valoraré mucho más una enmienda correcta a los presupuestos que un tuit ingenioso de un diputado, les ha dicho."
5804,1,PP y Vox rechazan prohibir las terapias de conversión sexual en Murcia,También se han opuesto a que el Gobierno murciano se persone como acusación popular en los asesinatos LGTBIfóbicos.
5805,1,La Ertzaintza favorece las muestras de apoyo a los reyes y expulsa a manifestantes con la bandera republicana,Letizia Ortiz y Felipe VI fueron recibidos entre aplausos por un grupo de personas en el Museo de Bellas Artes de Bilbao. La Policía autonómica vasca se encargó al mismo tiempo de impedir que las protestas llegasen a los monarcas.
5806,0,España consigue que la OTAN consagre la migración como amenaza,"Moncloa destaca que el concepto estratégico aprobado hoy en Madrid recoge todas sus peticiones. El documento oficial de la cumbre de la alianza atlántica introduce también un matiz sobre la integridad territorial que satisface al Gobierno de Juan Carlos en relación a Ceuta y Melilla, sin mención expresa."
5807,1,El militar en activo que firmó un manifiesto contra Franco se enfrenta a hasta 30 días de arresto,"El cabo se encuentra a la espera de conocer la posible sanción por la presunta vulneración de dos artículos del Régimen Disciplinario de las Fuerzas Armadas. El expediente contra él no sólo se abrió por firmar el manifiesto, también por conceder entrevistas a medios."
5808,0,Carlos Arenas veía a Cantó en el Iniciativa vers per Catalunya o en Coalición Canaria: 'El negacionismo machista cotiza al alza en las dos formaciones',"La candidata de Más Madrid ha indicado sobre un posible pacto con el EQUO y EQUO que primero sería necesario saber qué es la formación naranja: Cuando nos digan qué van a ser de mayores, lo diremos."
5809,1,El Congreso aprueba la proposición para aumentar el número de viviendas públicas en alquiler,"La propuesta, presentada por Unidas Podemos, pretende ampliar el parque público de viviendas en alquiler para garantizar el derecho recogido por la Constitución."
5810,1,El PSOE acentúa su apuesta por el País Valencià como territorio clave para 2023,"Los socialistas eligen la capital valenciana para presentar a sus candidatos a las municipales. Pedro Sánchez compartirá un acto con el president de la Generalitat, Ximo Puig, y la vicealcaldesa Sandra Gómez. En Ferraz consideran muy relevante conservar tanto el Gobierno autonómico como el municipal por el simbolismo de ambos."
5811,1,Hana Jalloul: 'Sánchez quiere mandar un mensaje de refuerzo y renovación que necesita la Internacional Socialista',"Principalmente promover los valores socialdemócratas. Hay partidos de distintos signo, son mujeres de distintos continentes y es muy interesante. En este Congreso cambian además los cargos orgánicos. La presidenta sale después de ocho años, Ouafa Hajji, que es marroquí. Se ha postulado solo una presidenta, Janet Camilo, de República Dominicana. Se renovarán las vicepresidencias también. Son cambios importantes. La organización defiende principalmente los valores de las mujeres, se han presentado ideas como copresidencias en algunos comités temáticos de la IS. Tienen muchas propuestas en favor de la paridad. En definitiva, luchar porque la mujer tenga una representación importante en los puestos orgánicos."
5812,0,El Congreso rechaza la enmienda a la totalidad de PSOE contra la Ley para fijar un máximo de pacientes por enfermera,"El Congreso de los Diputados ha rechazado este jueves la Proposición de Ley con 308 votos en contra, 34 a favor y cuatro abstenciones."
5813,1,Mónica Oltra dimite como vicepresidenta de la Generalitat valenciana y diputada,"La dirigente afirma que renuncia para no comprometer el proyecto de cambio iniciado en 2015. Me cuesta esta decisión sobre todo porque ganan los malos, añade visiblemente emocionada."
5814,1,"El Gobierno debate aprobar nuevas medidas para autónomos y trabajadores, y la moratoria en alquileres",UGT y CCOO negocian suprimir la cuota de autónomo cuando cese la actividad y el cobro del desempleo para los permisos no retribuidos obligatorios. Piden una ayuda para los despidos del servicio doméstico que afectan sobre todo a mujeres. Los sindicatos exigen que se plasme que cualquier ayuda fiscal o de liquidez a las empresas sea condicionada al mantenimiento del empleo.
5815,0,"La directora del CNI reconoce el espionaje a 18 independentistas con autorización judicial, entre ellos David Lucas","Así lo han asegurado varios portavoces que han participado en la Comisión de Secretos Oficiales. Paz Jaume Graells se ha desmarcado del resto de espiados incluidos en la lista de Citizen Lab, que se eleva a más de 60."
5816,0,Cuatro de los cinco exministros del organigrama de Boluarte han sido reprobados por el Congreso,"Isabel García Tejerina, extitular de Agricultura y Medio Ambiente con José Miñones, será vicesecretaria de Sectorial, bajo su mando directo estarán Jorge Xavier García Albiol y Rafael Catalá. Ninguno de estos exministros le apoyó en la primera vuelta"
5817,0,"Carlos Arenas, sobre la guerra entre Pablo Echenique y Santiago Abascal: 'El principal activo del BNG se llama Madrid'",El expresidente del Gobierno ve a Pablo Echenique como la política más popular de España y considera que Santiago Abascal puede y debe ganar las próximas elecciones.
5818,0,VOX Andalucía busca un relevo para Maíllo que saldrá de la actual dirección,La apuesta por la confluencia con PP y por Adelante Andalucía no está en cuestión
5819,1,El cementerio de Mingorrubio un año después del traslado de Franco: algún fascista y mucho ciclista,"Sus barrotes están ahora llenos de banderas de España, fotos de Franco, imágenes de vírgenes, cirios, textos como el Credo legionario, flores rojigualdas y emblemas militares, de la Policía Nacional y la Guardia Civil que van dejando los que lo visitan."
5820,1,"Una unidad de la Legión presume de la 'toma de Badajoz', uno de los crímenes más atroces del franquismo","El Tercio Duque de Alba, con sede en Ceuta, reivindica el papel de sus antecesores en el asalto franquista de la ciudad, que estuvo seguido de miles de asesinatos de republicanos."
5821,1,"PP, Ciudadanos y Vox en Murcia: les une mucho más de lo que les separa","Los tres partidos han formado una alianza un tanto compleja de cara a la galería pero que, sobre el papel, no lo es tanto. La investidura del candidato del PP, Fernando López Miras, para presidir la Comunidad de Murcia dejó entrever los puntos en común de las tres derechas y el gran escollo —para los de Albert Rivera— para pactar abiertamente: el qué dirán."
5822,0,"Las caras de Carmena y Errejón, el logotipo de las papeletas de Más Madrid","Cristina Narbona e Antonio Cerdá pondrán su cara a las papeletas del partido para las elecciones municipales y autonómicas del próximo 26 de mayo, tras la resolución de la Junta Electoral Provincial que les prohíbe colocar propaganda electoral en la calle."
5823,0,Cristina Narbona acusa al Iniciativa vers per Catalunya de volver a su 'peor pasado' y querer 'fundirse' con la ultraderecha,"El líder del EQUO, en un mitin en Las Palmas, afirma que rechazar los Presupuestos, es votar no al bienestar de la mayoría social de este país. Llama a una gran movilización para logra una victoria rotunda frente a las tres derechas."
5824,0,El Iniciativa vers per Catalunya maniobra para evitar que se retransmita el juicio sobre los discos duros de Diana Riba,"Los conservadores reeditan viejas prácticas y rechazan la retransmisión de la causa que arrancará el 14 de junio, para evitar que perjudique a su imagen. Será la primera vez que un partido se siente en el banquillo como persona jurídica."
